AI,AREA_MN,CONTAG,DEM,ERF,BUA proportion,NDVI,PD,Population density,Road network density,Soil permeability,Green space ratio,Drainage network density
0.626953815,0.468235335,0.684834681,0.191916939,0.474604185,0.902867003,0.368936976,0.629616018,0.887572079,0.872757453,0.236845355,0.474959173,0.197464977
0.84540986,0.805861956,0.276713964,0.051391162,0.358332,0.764792224,0.418829595,0.843207191,0.925684002,0.853194592,0.144723875,0.491290147,0.187903046
0.430408432,0.330641802,0.76459152,0.011339463,0.460371257,0.535469349,0.600554264,0.441552146,0.799200348,0.549856512,0.29066816,0.619488296,0.270402491
0.395063385,0.310372875,0.785987999,0.123923107,0.187552407,0.968962721,0.24757226,0.423623402,0.982326511,0.93157045,0.336627245,0.544637997,0.281743384
0.52171294,0.429376729,0.643437748,0.173740476,0.495032412,0.598134782,0.374869929,0.500707705,0.818155968,0.538601577,0.269711625,0.78742515,0.264620858
0.653662625,0.58825292,0.50614204,0.302992432,0.199719035,0.894664238,0.248643878,0.641172593,0.934306685,0.889717764,0.271656566,0.51034295,0.144540805
0.178356754,0.102895801,0.958157858,0.121406168,0.200584154,0.973828132,0.250151505,0.193470493,0.973247867,0.938222001,0.254810716,0.654327708,0.280186791
0.213046615,0.074784144,0.964586393,0.298118567,0.404163973,0.974710077,0.199584694,0.165132981,0.985157483,0.896182853,0.078285537,0.556341862,0.429619746
0.783986319,0.704062602,0.39609866,0.668433861,0.281814049,0.956929693,0.417703293,0.777764914,0.988290085,0.939012991,0.263855657,0.586281981,0.454525239
0.312924727,0.267406429,0.837871073,0.010669157,0.273762102,0.267960299,1,0.363215168,0.666467658,0.264158193,0.495019704,0.65732172,0.250833889
0.42910942,0.277743516,0.867395776,0.091281744,0.607439207,0.95897879,0.295432579,0.427770549,0.962868882,0.926684709,0.292203933,0.420250408,0.32710696
0.524511143,0.401727188,0.697573812,0.19709504,0.194914998,0.865121545,0.323594945,0.507932492,0.947991586,0.851431731,0.271656566,0.642623843,0.185456971
0.462278905,0.399855935,0.673685782,0.082263216,0.567791884,0.806770691,0.365256523,0.451482137,0.935375205,0.896005734,0.326472503,0.551714752,0.188792528
0.956154113,0.943465273,0.091482585,0.022422173,0.537008277,0.785100375,0.234203956,0.960419573,0.8911091,0.859534733,0.253325701,0.679640719,0.153435624
0.281638518,0.1439831,0.912336971,0.051893545,0.747493397,0.864439436,0.423557931,0.263836758,0.913605624,0.875378326,0.271336174,0.528034839,0.470980654
0.840770135,0.80586329,0.269616912,0.04478643,0.447060752,0.693174446,0.512272638,0.846139026,0.913229661,0.718803143,0.244034819,0.61050626,0.217478319
0.806033607,0.740723422,0.335454914,0.821994156,0.340864723,0.970611918,0.320552821,0.787857956,0.969849881,0.857169573,0.272545013,0.482308111,0.046697799
0.316962073,0.269734517,0.844454341,0.013164616,0.084369021,0.92148691,0.463008728,0.389127876,0.923364453,0.900762572,0.027455628,0.47468699,0.237936402
0.745099767,0.704608713,0.390688241,0.117233791,0.430605834,0.784434946,0.281758859,0.74936207,0.902456494,0.886208527,0.271521921,0.550081655,0.188347787
0.259948298,0.16695134,0.910390062,0.103239455,0.480125489,0.943970758,0.301259614,0.27607652,0.955923749,0.91267038,0.251415816,0.749319543,0.344451857
0.136596471,0.09095857,0.929304222,0.118377432,0.358961889,0.773243104,0.36048009,0.137126338,0.896081762,0.786269288,0.089803115,0.598802395,0.22259284
0.168227467,0.171752882,0.837627017,0.075518669,0.249043967,0.848912868,0.506184625,0.225432001,0.973526771,0.949927558,0.041375456,0.452640174,0.33666889
0.831448317,0.738961013,0.336489734,0.076899279,0.286569271,0.91332491,0.322032739,0.817730924,0.987480842,0.960087992,0.191419545,0.497278171,0.222148099
0.655389934,0.493068492,0.662973652,0.187910322,0.449077335,0.945462711,0.342898294,0.655162947,0.92778907,0.86653987,0.25884702,0.491834513,0.371358684
0.602870353,0.515617143,0.623611192,0.000830642,0.581724221,0.569649696,0.542597584,0.628811769,0.867719999,0.510970187,0.309998079,0.588459445,0.329553035
0.654161844,0.577826889,0.511784427,0.054840761,0.538707938,0.885898864,0.326955868,0.654444289,0.951785093,0.908124268,0.261654375,0.547087643,0.084278408
0.293096292,0.207689871,0.873843653,0.053282588,0.552711285,0.630746052,0.480264616,0.332307816,0.919603453,0.718244208,0.243884265,0.689711486,0.303758061
0.245368105,0.131646904,0.932733137,0.111156165,0.454912327,0.969752329,0.257277887,0.254477376,0.970286173,0.939808373,0.183950323,0.771910724,0.341783411
0.804034276,0.747892131,0.34675382,0.00732665,0.366917356,0.508083375,0.714153015,0.806184303,0.831860835,0.543234741,0.429611413,0.454545455,0.408494552
0.879537562,0.84926667,0.202020231,0.319703475,0.322288828,0.904324961,0.429865517,0.876899381,0.938632385,0.889317072,0.270433815,0.481491562,0.154102735
0.106345849,0.065031747,0.95571387,0.793687351,0.142631957,0.959679753,0.349798098,0.118353738,0.978387045,0.915794131,0.706654516,0.503538378,0.383144318
0.267960664,0.199264729,0.920448754,0.037921706,0.194002683,0.875401156,0.465289668,0.311483829,0.917615294,0.714497353,0.288375485,0.716657594,0.308872582
0.432157539,0.285625883,0.842439122,0.096950782,0.502156538,0.933212175,0.288356385,0.443056198,0.945970639,0.878686833,0.637090635,0.57675558,0.226817879
0.360498175,0.250751931,0.837298562,0.013516452,0.683193302,0.819232567,0.496829687,0.380257226,0.903090158,0.795189906,0.321362831,0.510070768,0.305314654
0.465919886,0.413108134,0.725843244,0.002478822,0.576943457,0.364115719,0.745255771,0.518443185,0.812720582,0.505739181,0.273808536,0.504899292,0.262397154
0.24493029,0.152855849,0.902576492,0.101503131,0.464406439,0.945430141,0.319151948,0.248515288,0.956074994,0.826355754,0.231026234,0.733805117,0.270402491
0.507837671,0.474063003,0.622613781,0.018871282,0.233413734,0.033393309,0.987648211,0.529721256,0.37290511,0.162313373,0.235356345,0.602340773,0.26995775
0.713975972,0.64436639,0.492224302,0.00134239,0.597710119,0.407279755,0.701528747,0.733015047,0.867576566,0.600989914,0.273469067,0.622754491,0.294418501
0.506361507,0.489232039,0.516991101,0.079157406,0.568991301,0.845983322,0.189575535,0.461835246,0.946083102,0.857942456,0.27076316,0.612683723,0.199688681
0.943470705,0.9212267,0.145053709,0.006043321,0.323002248,0.506441867,0.533954375,0.949505984,0.898231765,0.630573529,0.27179796,0.723462167,0.25572604
0.310547145,0.208522046,0.890949987,0.802040253,0.26144302,0.96784054,0.181162354,0.329131475,0.96337648,0.913506236,0.782084075,0.580021775,0.127418279
0.239165636,0.16233052,0.895461241,0.170895406,0.170677572,0.822989869,0.388354085,0.256123308,0.897034739,0.64626032,0.015157318,0.666303756,0.265065599
0.805608995,0.760131156,0.321333517,0.421994312,0.312197129,0.872001628,0.39316084,0.801900253,0.926211467,0.806130036,0.271656566,0.455906369,0.087391594
0.281197019,0.234700246,0.862598705,0.016910689,0.196871363,0.927461019,0.536650411,0.362061545,0.901195905,0.875108279,0.172546866,0.63010343,0.215921726
0.308586192,0.222506748,0.934360294,0.95847932,0.177097705,0.963474545,0.266512478,0.340592434,0.970225161,0.935861995,1,0.473326075,0.211919057
0.871937834,0.848890217,0.224124393,0.00966431,0.828443242,0.728672137,0.288899356,0.881462146,0.916283727,0.853122607,0.319768034,0.576483397,0.196797865
0.671003565,0.565212635,0.546674184,0.580771809,0.714070369,0.965349582,0.208008436,0.675118612,0.967535078,0.914719041,0.090248372,0.553892216,0.370246831
0.194539912,0.112212654,0.941432289,0.171029895,0.395511922,0.816389055,0.360451755,0.187814459,0.866337838,0.741565915,0.058338113,0.419706042,0.235045586
0.595200317,0.536148785,0.570761696,0.002087882,0.64098656,0.338832516,0.983478948,0.608358678,0.789932021,0.381383722,0.411713822,0.56831791,0.417167
0.913357629,0.893582494,0.161653997,0.014698883,0.568037724,0.766888607,0.393059523,0.920465762,0.877857007,0.690122923,0.386299074,0.494284159,0.194574161
0.999275119,0.998064819,0.00245318,0.010294535,0.363923595,0.641087904,0.227647521,0.998493951,0.927755794,0.543084067,0.27156049,0.582471421,0.200578163
0.92683469,0.90696544,0.151976752,0.057278876,0.527905844,0.677260336,0.298724388,0.932492597,0.862144037,0.764972836,0.283283719,0.514153511,0.153880365
0.674854548,0.599213386,0.469084881,0.645153454,0.480138008,0.963253329,0.178293064,0.648306813,0.973355891,0.903703069,0.273950274,0.555525313,0.117856349
0.231448624,0.174846214,0.904926761,0.093798719,0.161976708,0.951830195,0.312022116,0.317262958,0.910501856,0.90762082,0.320133124,0.632825259,0.09006004
0.170787421,0.153540211,0.856802552,0.06509656,0.561928329,0.61700046,0.539933229,0.179330478,0.860170554,0.680677421,0.135483614,0.575666848,0.223037581
0.585287481,0.511566671,0.565588036,0.480587534,0.266582939,0.939304104,0.344176833,0.581574077,0.972314772,0.928058821,0.271670822,0.616494284,0.13764732
0.467133545,0.364926616,0.72946663,0.006241785,0.580325152,0.434053304,0.676033141,0.48496585,0.827073287,0.483486586,0.360135,0.58709853,0.488547921
0.939354147,0.91954523,0.133231118,0.014960343,0.744114368,0.763964407,0.301388116,0.943636568,0.914983241,0.89583187,0.28799235,0.484485574,0.285078942
0.191214243,0.149314298,0.864078865,0.096941149,0.248282344,0.791643713,0.442448275,0.238181665,0.847629054,0.769762609,0.263483818,0.551170386,0.095841672
0.173979227,0.130027694,0.914205106,0.086425152,0.175993113,0.963360037,0.265945772,0.24702778,0.926259337,0.923891263,0.527033064,0.469787697,0.259951078
0.959208373,0.95046221,0.083435992,0.03054047,0.660539632,0.733866715,0.199282103,0.965839337,0.843573222,0.823321669,0.272059122,0.537833424,0.313097621
0.653809075,0.496439549,0.675219,0.171911725,0.515319623,0.899577109,0.336763962,0.651755488,0.89905547,0.850470206,0.234071472,0.501088732,0.324216144
0.684776595,0.616661147,0.48611587,0.018586178,0.504047143,0.752251935,0.495493013,0.692488735,0.893677263,0.736890673,0.248260865,0.571311922,0.336001779
0.528341864,0.449055073,0.636056946,0.536544826,0.282726689,0.973666149,0.208859331,0.506509266,0.971255454,0.918182199,0.271656566,0.495645073,0.223704692
0.389758035,0.284402024,0.840919311,0.146049695,0.272356271,0.971965243,0.24021104,0.407026967,0.956407464,0.735370596,0.570022395,0.626837235,0.123860351
0.219384788,0.126744857,0.871409423,0.01474014,0.385379145,0.747977184,0.598857387,0.222825568,0.886191256,0.670835601,0.283698465,0.614316821,0.324438515
0.728382083,0.646953969,0.433590742,0.592904537,0.2255482,0.946656253,0.467535372,0.712417903,0.978086175,0.928912905,0.26853612,0.634730539,0.283967089
0,0,0.99599321,0.029183864,0.765574519,0.614667985,0.607959712,0,0.861769893,0.822750345,0.083617183,0.603701688,0.368912608
0.704049627,0.598952561,0.505091307,0.196500784,0.605913226,0.888159831,0.281211183,0.693583967,0.910609622,0.81800569,0.207114752,0.643168209,0.213920391
0.973843523,0.965859607,0.055201331,0.023624956,0.300673774,0.688324397,0.306511161,0.974362644,0.863798708,0.491146975,0.271656566,0.621393576,0.318434512
0.44371356,0.308354977,0.813511987,0.099754946,0.502157257,0.943757838,0.248852891,0.439440895,0.970841465,0.871130763,0.155967068,0.636091453,0.384700912
0.522010752,0.475143218,0.663807759,0.041101556,0.321014658,0.146441271,0.730026537,0.5408824,0,0,0.040518415,0.646434404,0.471647765
0.327412813,0.184155841,0.917137207,0.26433667,0.348265051,0.97947577,0.18481604,0.324087547,0.987035046,0.926588909,0.012665465,0.618671747,0.204580832
0.135758914,0.057954927,0.938252353,0.067511679,0.345976438,0.930098962,0.217702665,0.131174344,0.952510164,0.809466202,0.22802225,0.982308111,0.229931065
0.094629869,0.045104195,0.946457151,0.918651141,0.294899792,0.98784466,0.313662741,0.102680931,0.989973729,0.926300292,0.663628752,0.608328797,0.525239048
0.52068902,0.453203494,0.62541361,0.039668115,0.402014432,0.73311585,0.423838462,0.51468425,0.9248433,0.820653454,0.262104246,0.731083288,0.188125417
0.819940806,0.769479639,0.328846106,0.495456221,0.306771514,0.74650443,0.286478622,0.823588142,0.861747383,0.614274645,0.272825183,0.607240065,0.231932399
0.876282817,0.850088171,0.228412538,0.015343116,0.296827739,0.697114087,0.367190225,0.887678554,0.878106367,0.79681012,0.439674487,0.716657594,0.282410496
0.790924107,0.731203723,0.317376839,0.121625931,0.266065571,0.709905938,0.353774451,0.787060926,0.889022813,0.607808402,0.268889157,0.633641807,0.183010896
0.498692698,0.391339069,0.724133797,0.056072361,0.497783063,0.941773234,0.270838788,0.494422811,0.966257412,0.896619267,0.267165501,0.612139358,0.359573049
0.142824116,0.064493641,0.960299853,0.160996293,0.23662596,0.906449138,0.254015144,0.144928674,0.963976645,0.552059476,0.156633885,0.567229178,0.550811652
0.511923834,0.349113298,0.797574062,0.272082409,0.431414151,0.945920155,0.259102325,0.510841895,0.945771204,0.875148927,0.207354151,0.566684812,0.223259951
0.823624462,0.792851349,0.289755439,0.078762285,0.358009966,0.624068262,0.371274169,0.827915163,0.873707918,0.654366434,0.25460596,0.614044638,0.268178786
0.275190431,0.202725341,0.88326073,0.567877727,0.149596865,0.819344958,0.30684512,0.312497045,0.909777046,0.806697935,0.785602049,0.609145346,0.245052257
0.114010359,0.113748703,0.995699657,0.018511694,0.326027302,0.605957127,0.910225072,0.189762659,0.809184306,0.47214788,0.408983397,0.720468155,0.385145653
0.942207921,0.925452613,0.104156536,0.095048617,0.280650388,0.827042555,0.12498693,0.943058388,0.954582074,0.842042786,0.269243089,0.624659771,0.2085835
0.766609458,0.713676581,0.356500892,0.307761785,0.301943987,0.980076888,0.050473231,0.753188862,0.999774037,0.960592179,0.219910179,0.62547632,0.315098955
0.271119312,0.154261206,0.920039943,0.15349488,0.089522503,0.918052762,0.28521148,0.268381016,0.918281029,0.854224414,0.269734972,0.805933587,0.225261285
0.892083424,0.859930289,0.177801591,0.674531279,0.190043297,0.989838555,0.542523871,0.891011216,0.993883653,0.922462312,0.270902006,0.435492651,0.215254614
0.210684998,0.167252191,0.850214448,0.212741598,0.491409841,0.738166636,0.387508626,0.235807261,0.871079795,0.78417009,0.107107996,0.627653783,0.267511674
0.604798455,0.440036013,0.722790786,0.175799743,0.572069239,0.880516322,0.381756977,0.614594224,0.894509177,0.784113905,0.246911734,0.587370713,0.298865911
0.479604186,0.421364395,0.627156641,0.080994465,0.479822739,0.870920396,0.203260338,0.461275643,0.945608885,0.883994917,0.275412837,0.597985846,0.156104069
0.306845067,0.185346179,0.907498667,0.021045649,0.481782629,0.853811789,0.455736174,0.298589058,0.914542147,0.826966128,0.226872021,0.6385411,0.444073827
0.821867679,0.796128126,0.245996478,0.029808902,0.433162016,0.661696092,0.539413992,0.827259105,0.919332385,0.654770202,0.385184727,0.623843223,0.253724705
0.354504481,0.232715812,0.862218906,0.062278804,0.240811293,0.940270698,0.448917298,0.358822044,0.940619429,0.840853807,0.394095093,0.578933043,0.321547698
0.450780298,0.382187929,0.708553516,0.036866668,0.54901274,0.843253579,0.331537196,0.463561092,0.911362545,0.835180429,0.269660315,0.675557975,0.406493218
0.205902815,0.108661597,0.942608435,0.141905185,0.289985642,0.79145077,0.342147565,0.207707246,0.918834781,0.674830936,0.164843961,0.612955906,0.372470536
0.770153726,0.704274175,0.382494564,0.000977459,0.5413906,0.81732198,0.422399112,0.768380928,0.947265466,0.852518049,0.595031694,0.612955906,0.259728708
0.631602443,0.530950946,0.578361982,0.991521719,0.401310294,0.99168599,0.130607777,0.616060421,0.989624699,0.927971992,0.188355229,0.542460533,0.257949744
0.969399679,0.96046576,0.064916143,0.014245074,0.401838308,0.808347842,0.286479772,0.971794695,0.908762785,0.770407719,0.537843191,0.638268917,0.403824772
0.535783168,0.374140795,0.731215376,0.514256566,0.192803696,0.99502767,0.090358468,0.522536004,0.987054873,0.948026153,0.272418564,0.658410452,0.217478319
0.775796186,0.728626594,0.370986922,0,0.546802909,0.739499291,0.449832498,0.790495372,0.924232724,0.772811341,0.315079376,0.640990746,0.157438292
0.537773596,0.455666776,0.712284512,0.027843787,0.379551133,0.407074769,0.773899419,0.566436128,0.520830266,0.586803541,0.151744328,0.626565052,0.371136313
0.386342103,0.295184161,0.857406626,0.574505299,0.313371151,0.916639047,0.293230057,0.43102498,0.962336361,0.887577377,0.709527436,0.613772455,0.342895264
0.294054509,0.192595492,0.938033265,0.472207856,0.332305843,0.961012901,0.223899942,0.329069648,0.984389008,0.919859101,0.712901606,0.6385411,0.148988214
0.391904123,0.326284253,0.728785982,0.074187258,0.360190588,0.330686545,0.65113038,0.38067628,0.598004956,0.456792979,0.025004616,0.613500272,0.211029575
0.283218456,0.186442959,0.921780951,0.709228403,0.196636602,0.969645743,0.297292149,0.283653696,0.981093989,0.921232961,0.760030893,0.622754491,0.430064487
0.619888305,0.503502082,0.599301823,0.596459913,0.156254851,0.786544333,0.469659684,0.600318566,0.908499133,0.723966718,0.270419421,0.638268917,0.310429175
0.471747787,0.340925523,0.771873899,0.089037514,0.446070556,0.900596758,0.318791745,0.476537388,0.951405408,0.877114177,0.671481934,0.509254219,0.352457194
0.662644262,0.596966126,0.482876063,0.248463146,0.18294525,0.979971834,0.043835241,0.650557211,0.996908715,0.958596495,0.248981058,0.373434948,0.246164109
0.590898624,0.491219141,0.605192354,0.374558782,0.429563043,0.874416243,0.348128511,0.600540221,0.896908484,0.722376158,0.080766715,0.615405553,0.360684901
0.763762438,0.702294523,0.414345798,0.030859727,0.348627087,0.641612308,0.412933969,0.767376545,0.927139914,0.788932492,0.218988191,0.715841045,0.286635535
0.602936363,0.522217838,0.543078359,0.109980059,0.462040053,0.812003939,0.291660532,0.577439759,0.946524914,0.877230655,0.23841095,0.541916168,0.280409162
0.173227329,0.12270289,0.937634213,0.08786827,0.400086126,0.76387568,0.375429212,0.185905795,0.899190512,0.688764502,0.181753104,0.435220468,0.293306649
0.240132449,0.185609006,0.875793726,0.067228951,0.428194984,0.949289273,0.276444787,0.288472744,0.947722839,0.894902173,0.244832768,0.547632009,0.22281521
0.613735266,0.579996213,0.465309706,0.092059419,0.391553074,0.918506214,0.111403758,0.601244649,0.975586447,0.913636291,0.265761273,0.563146434,0.118078719
0.546218864,0.398583046,0.738297746,0.323478731,0.283115485,0.977346111,0.186378978,0.534602903,0.948337039,0.890446442,0.510227643,0.749591726,0.236157438
0.293029361,0.174706852,0.886179203,0.089633669,0.460805381,0.952592237,0.219558471,0.286051654,0.977466665,0.911116047,0.168655399,0.697332608,0.358683567
0.383355081,0.245127609,0.858439116,0.469280015,0.290991523,0.94950377,0.174744982,0.385561642,0.971007408,0.901826025,0.493821885,0.652150245,0.220813876
0.446889401,0.293878364,0.865260726,0.364206595,0.310526106,0.974826093,0.1976374,0.45511279,0.985989328,0.935808388,0.775006527,0.646706587,0.087169224
0.279307603,0.234946285,0.788311541,0.154124307,0.564093914,0.746316067,0.392800009,0.287435555,0.874148071,0.75994631,0.029972068,0.63200871,0.273293307
0.368743879,0.294737221,0.781029865,0.018445386,0.226427601,0.810758923,0.580992342,0.37326622,0.881864586,0.632578598,0.377057779,0.608056614,0.236602179
0.412358578,0.358808104,0.793490961,0.011630817,0.486620877,0.248794783,0.879936512,0.458568898,0.642027326,0.128537322,0.509707867,0.673108329,0.608850345
0.101450988,0.084384336,0.946760815,1,0.252492608,0.884753201,0.293323637,0.139674729,0.949864995,0.736764318,0.812270747,0.631736527,0.256170781
0.497244166,0.359254932,0.741525596,0.335987217,0.499280051,0.878337118,0.244408743,0.498385034,0.945359163,0.816841788,0.257055044,0.566956995,0.262619524
0.916789834,0.889861668,0.159310914,0.028693567,0.46617855,0.757194065,0.279146992,0.915979965,0.910207053,0.794492889,0.243302298,0.626837235,0.226150767
0.874910119,0.841956986,0.180198017,0.103704672,0.153399697,0.700596849,0.387312056,0.873739093,0.88072214,0.576705647,0.271620752,0.619488296,0.231932399
0.435829836,0.33534256,0.76473623,0.011613256,0.376062526,0.786154449,0.479421249,0.438679547,0.91267002,0.688154525,0.279037838,0.730811105,0.313764732
0.881535051,0.84527112,0.244141705,0.063771297,0.331205999,0.70959909,0.400237661,0.888441795,0.918417883,0.750790573,0.095966044,0.623298857,0.505892817
0.891228059,0.870185548,0.147834813,0.096728379,0.206264316,0.760809459,0.311313002,0.889546211,0.890165357,0.559596681,0.271656566,0.536744692,0.344451857
0.526560519,0.37702878,0.739619041,0.479082956,0.227350673,0.883607916,0.34690936,0.512407423,0.9570404,0.889205328,0.271605256,0.62547632,0.193907049
0.301042035,0.175782786,0.932931828,0.080350501,0.258564159,0.914922616,0.318661883,0.295101056,0.950021889,0.833258747,0.215686612,0.697060425,0.192795197
0.6311284,0.570020569,0.559404348,0.172270822,0.369779307,0.922548263,0.104894166,0.624074877,0.97347141,0.907928104,0.271488243,0.636363636,0.169891038
0.85960259,0.79921968,0.264363116,0.09848843,0.346613883,0.951505769,0.105988683,0.855759527,0.989774142,0.95849527,0.525012433,0.639902014,0.1325328
0.395087332,0.283189729,0.814223583,0.278394496,0.233145448,0.968464322,0.180869382,0.400398024,0.982455843,0.908663943,0.171296015,0.624659771,0.253279964
0.810600566,0.75643023,0.346723972,0.014141339,0.592575239,0.940714701,0.285072103,0.807084238,0.911658818,0.623695972,0.169383788,0.618399565,0.243273293
0.571610241,0.454881852,0.650715204,0.013647812,0.449325768,0.785624461,0.307947478,0.587137019,0.920551238,0.857997018,0.275055048,0.613228089,0.387146987
0.88749313,0.863679466,0.158389155,0.071794308,0.177988148,0.718473452,0.322141793,0.886180392,0.913097762,0.605156925,0.271277426,0.632553076,0.265955081
0.474586518,0.338687712,0.784341324,0.012126862,0.501131158,0.821455139,0.392696601,0.500342978,0.923310354,0.796565221,0.258307547,0.635819271,0.24149433
0.819584967,0.770484364,0.283130037,0.097850031,0.268271375,0.946103495,0.079904308,0.815049484,0.985494893,0.950926145,0.497328357,0.415078933,0.220591505
0.356273545,0.252924257,0.839757759,0.010560592,0.486588069,0.565972124,0.511340396,0.36802251,0.863793899,0.435829211,0.282600097,0.634186173,0.299533022
0.25130285,0.269578199,0.724601688,0.128449691,0.783236842,0.903330532,0.23520897,0.304128728,0.980859017,0.935366886,0.114673431,0.580293958,0.78674672
0.963723753,0.952240963,0.069882645,0.021946961,0.323340323,0.77594487,0.259166524,0.966815996,0.877408631,0.806139841,0.398132636,0.622210125,0.290193462
0.581565754,0.523104157,0.67825449,0.031175667,0.80461886,0.958953346,0.22466144,0.640695848,0.946000884,0.858854501,0.021293663,0.609417529,0.326439849
0.529794387,0.44566456,0.712384913,0.037944374,0.657707321,0.942166118,0.212708751,0.584613444,0.963947271,0.841132675,0.02707394,0.609417529,0.326439849
0.411701857,0.300922107,0.822685009,0.079620716,0.212114633,0.847827078,0.372426506,0.424890308,0.899211391,0.724679667,0.386896744,0.698149156,0.293529019
0.564767937,0.522677007,0.607808526,0.019512382,0.474714981,0.778240278,0.369132082,0.629312699,0.835284146,0.743772555,0.043053726,0.635547088,0.345563709
0.61145501,0.47332333,0.669195408,0.503987646,0.396846167,0.965356278,0.191523247,0.610117611,0.963132329,0.897222588,0.215945364,0.582471421,0.295085613
0.724685839,0.62232049,0.478865668,0.001596396,0.662115832,0.707547637,0.767732465,0.711825563,0.959685603,0.805461063,0.243234459,0.614861187,0.315098955
0.908816766,0.897322666,0.126016709,0.065552274,0.175602262,0.737424517,0.319449312,0.91823436,0.882607871,0.451524149,0.271597474,0.695971693,0.231487658
0.292244304,0.213392185,0.894229796,0.165646423,0.296105468,0.856780607,0.312506012,0.340110151,0.921317714,0.887602321,0.48520271,0.974414807,0.312208139
0.567743599,0.484190073,0.554794539,0.549915978,0.134643897,0.920422126,0.346519358,0.538935321,0.967168105,0.851023962,0.271655257,0.673652695,0.183233267
0.326266698,0.231372714,0.867620666,0.175674044,0.214216727,0.965941665,0.224092225,0.341269594,0.967934414,0.897456241,0.1604571,0.775721285,0.278185457
0.675465523,0.633337436,0.512612908,0.001586862,0.540514941,0.080598685,0.754488793,0.71515472,0.401072275,0.081458323,0.28675245,0.525040827,0.433622415
0.254836372,0.134387188,0.961175237,0.274924044,0.425801475,0.957778922,0.227028222,0.257290882,0.969420996,0.800145397,0,0.63200871,0.22726262
0.759492062,0.687712734,0.378526149,0.156860761,0.369145102,0.744948123,0.299731285,0.756288865,0.925845031,0.736922899,0.266109902,0.633641807,0.189237269
0.955454101,0.945877634,0.084422831,0.02311389,0.376158574,0.755752579,0.336524,0.958284102,0.89077086,0.760190128,0.270437878,0.61050626,0.240160107
0.227129125,0.163731875,0.917417045,0.144838032,0.253330855,0.99009468,0.237317284,0.272402894,0.985542148,0.934333015,0.640489737,0.564779532,0.33644652
0.613991938,0.543253566,0.603901125,0.002613795,0.576815538,0.651431947,0.488679888,0.635421785,0.888581908,0.606298346,0.306690302,0.623026674,0.432288192
0.911583653,0.893471538,0.14018969,0.045651558,0.439468833,0.78101958,0.263970456,0.908045282,0.923922401,0.855621969,0.271511591,0.632553076,0.403824772
0.291442975,0.194679542,0.897108795,0.146273416,0.168334173,0.949257736,0.273693857,0.315191103,0.944572031,0.887729288,0.299018459,0.64697877,0.367578386
0.353386919,0.236337078,0.864722238,0.09893024,0.67732205,0.954367474,0.262604715,0.378124945,0.957097838,0.878803756,0.655832458,0.70876429,0.287747387
0.589652113,0.414920351,0.73287849,0.314037987,0.414658568,0.94351642,0.185071999,0.574694389,0.9736788,0.877472394,0.295012045,0.645073489,0.209028241
0.827153686,0.759240612,0.327533514,0.733764231,0.155455382,0.977914321,0.308777044,0.81546307,0.976579119,0.864560935,0.272123999,0.544365814,0.293529019
0.698123785,0.588994149,0.551081038,0.32412402,0.526302232,0.909337287,0.343094445,0.694500375,0.933566634,0.781362484,0.232075221,0.599618944,0.289748721
0.867801934,0.83302509,0.243409076,0.026972549,0.303474644,0.596920455,0.473158623,0.872166975,0.877794789,0.596603932,0.228475634,0.607512248,0.27507227
0.876641112,0.856916671,0.169930106,0.067724937,0.2599515,0.744839225,0.304784275,0.874778316,0.890411776,0.4791776,0.272394046,0.599074578,0.161440961
0.429576094,0.3498642,0.708707018,0.471802848,0.122256754,0.915001316,0.274903074,0.405592595,0.966580941,0.837096619,0.271648921,0.706586826,0.277518346
0.305713075,0.259199642,0.81568194,0.051108688,0.462257618,0.512761984,0.599156633,0.340055754,0.666933261,0.22876486,0.538485559,0.587642896,0.631532133
0.566492482,0.487179564,0.620463785,0.186894368,0.371024843,0.952578965,0.062336418,0.532184686,0.983580795,0.912250043,0.267321014,0.57866086,0.167222593
0.323009496,0.206633893,0.871992749,0.098809867,0.217061376,0.947949627,0.397379036,0.306178012,0.962747516,0.886465838,0.247583235,0.689983669,0.328885924
0.285661741,0.186046773,0.895593028,0.13995561,0.440696668,0.88039658,0.307205741,0.288495456,0.93580126,0.796490845,0.196562275,0.72101252,0.360684901
0.756111437,0.654889256,0.459923596,0.596472253,0.304488729,0.951902969,0.383045449,0.754438733,0.988981524,0.820399207,0.221993139,0.609689711,0.114520792
0.415868766,0.335386253,0.741270199,0.19760408,0.597553709,0.956347479,0.095394206,0.399123128,0.978179074,0.931506407,0.239396782,0.605334785,0.173004225
0.364271788,0.248942827,0.844771104,0.101069492,0.417669954,0.910486637,0.360421328,0.380116116,0.948458199,0.902248885,0.15439858,0.649156233,0.100733823
0.500213995,0.416822512,0.761255356,0.052496913,0.30167059,0.877686158,0.378795781,0.547024433,0.905440168,0.801601407,0.442026392,0.579477409,0.35557038
0.275233721,0.218449216,0.856914206,0.079572404,0.295196355,0.818661134,0.315021999,0.304438706,0.930171805,0.765981101,0.378340724,0.704409363,0.268401156
0.590637041,0.467834647,0.646282591,0.165787751,0.300962998,0.925631876,0.207584452,0.588581135,0.957999266,0.86752664,0.272269043,0.637996734,0.282855237
0.256506882,0.203886716,0.864468687,0.09248317,0.255121742,0.947087018,0.321148594,0.29705164,0.949870051,0.880817896,0.523509649,0.558519325,0.323549033
